"","X","id","Datum","Warengruppe","wochentag","jahreszeit","monat","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","KielerWoche","Feiertag","Ferien"
"1130",1130,1810044,"2018-10-04",4,"Donnerstag","Herbst",10,7,"moderat","Brise","RegenGewitter",FALSE,FALSE,TRUE
"1131",1131,1810054,"2018-10-05",4,"Freitag","Herbst",10,0,"moderat","Brise","Trocken",FALSE,FALSE,TRUE
"1132",1132,1810064,"2018-10-06",4,"Samstag","Herbst",10,1,"moderat","Brise","Trocken",FALSE,FALSE,TRUE
"1133",1133,1810074,"2018-10-07",4,"Sonntag","Herbst",10,1,"moderat","Brise","Trocken",FALSE,FALSE,TRUE
"1134",1134,1810084,"2018-10-08",4,"Montag","Herbst",10,5,"moderat","Brise","RegenGewitter",FALSE,FALSE,TRUE
"1135",1135,1810094,"2018-10-09",4,"Dienstag","Herbst",10,3,"moderat","Brise","Trocken",FALSE,FALSE,TRUE
"1136",1136,1810104,"2018-10-10",4,"Mittwoch","Herbst",10,0,"moderat","Brise","Trocken",FALSE,FALSE,TRUE
"1137",1137,1810114,"2018-10-11",4,"Donnerstag","Herbst",10,0,"moderat","Brise","Trocken",FALSE,FALSE,TRUE
"1138",1138,1810124,"2018-10-12",4,"Freitag","Herbst",10,0,"sommerlich","Brise","RegenGewitter",FALSE,FALSE,TRUE
"1139",1139,1810134,"2018-10-13",4,"Samstag","Herbst",10,0,"sommerlich","Brise","RegenGewitter",FALSE,FALSE,TRUE
"1140",1140,1810144,"2018-10-14",4,"Sonntag","Herbst",10,0,"sommerlich","Brise","RegenGewitter",FALSE,FALSE,TRUE
"1141",1141,1810154,"2018-10-15",4,"Montag","Herbst",10,0,"moderat","Brise","Trocken",FALSE,FALSE,TRUE
"1142",1142,1810164,"2018-10-16",4,"Dienstag","Herbst",10,7,"moderat","Brise","Trocken",FALSE,FALSE,TRUE
"1143",1143,1810174,"2018-10-17",4,"Mittwoch","Herbst",10,2,"moderat","Brise","Trocken",FALSE,FALSE,TRUE
"1144",1144,1810184,"2018-10-18",4,"Donnerstag","Herbst",10,1,"moderat","Wind","Trocken",FALSE,FALSE,TRUE
"1145",1145,1810194,"2018-10-19",4,"Freitag","Herbst",10,3,"kalt","Brise","Trocken",FALSE,FALSE,TRUE
"1146",1146,1810204,"2018-10-20",4,"Samstag","Herbst",10,0,"sommerlich","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1147",1147,1810214,"2018-10-21",4,"Sonntag","Herbst",10,0,"sommerlich","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1148",1148,1810224,"2018-10-22",4,"Montag","Herbst",10,2,"moderat","Wind","Trocken",FALSE,FALSE,FALSE
"1149",1149,1810234,"2018-10-23",4,"Dienstag","Herbst",10,7,"moderat","Sturm","RegenGewitter",FALSE,FALSE,FALSE
"1150",1150,1810244,"2018-10-24",4,"Mittwoch","Herbst",10,4,"kalt","Wind","Trocken",FALSE,FALSE,FALSE
"1151",1151,1810254,"2018-10-25",4,"Donnerstag","Herbst",10,6,"moderat","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1152",1152,1810264,"2018-10-26",4,"Freitag","Herbst",10,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1153",1153,1810274,"2018-10-27",4,"Samstag","Herbst",10,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1154",1154,1810284,"2018-10-28",4,"Sonntag","Herbst",10,2,"kalt","Wind","Trocken",FALSE,FALSE,FALSE
"1155",1155,1810294,"2018-10-29",4,"Montag","Herbst",10,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1156",1156,1810304,"2018-10-30",4,"Dienstag","Herbst",10,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1157",1157,1811014,"2018-11-01",4,"Donnerstag","Herbst",11,5,"moderat","Brise","Trocken",FALSE,FALSE,FALSE
"1158",1158,1811024,"2018-11-02",4,"Freitag","Herbst",11,6,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1159",1159,1811034,"2018-11-03",4,"Samstag","Herbst",11,0,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1160",1160,1811044,"2018-11-04",4,"Sonntag","Herbst",11,8,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1161",1161,1811054,"2018-11-05",4,"Montag","Herbst",11,8,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1162",1162,1811064,"2018-11-06",4,"Dienstag","Herbst",11,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1163",1163,1811074,"2018-11-07",4,"Mittwoch","Herbst",11,1,"moderat","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1164",1164,1811084,"2018-11-08",4,"Donnerstag","Herbst",11,6,"moderat","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1165",1165,1811094,"2018-11-09",4,"Freitag","Herbst",11,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1166",1166,1811104,"2018-11-10",4,"Samstag","Herbst",11,7,"moderat","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1167",1167,1811114,"2018-11-11",4,"Sonntag","Herbst",11,7,"moderat","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1168",1168,1811124,"2018-11-12",4,"Montag","Herbst",11,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1169",1169,1811134,"2018-11-13",4,"Dienstag","Herbst",11,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1170",1170,1811144,"2018-11-14",4,"Mittwoch","Herbst",11,7,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1171",1171,1811154,"2018-11-15",4,"Donnerstag","Herbst",11,2,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1172",1172,1811164,"2018-11-16",4,"Freitag","Herbst",11,0,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1173",1173,1811174,"2018-11-17",4,"Samstag","Herbst",11,0,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1174",1174,1811184,"2018-11-18",4,"Sonntag","Herbst",11,7,"kalt","Wind","Trocken",FALSE,FALSE,FALSE
"1175",1175,1811194,"2018-11-19",4,"Montag","Herbst",11,6,"kalt","Sturm","RegenGewitter",FALSE,FALSE,FALSE
"1176",1176,1811204,"2018-11-20",4,"Dienstag","Herbst",11,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1177",1177,1811214,"2018-11-21",4,"Mittwoch","Herbst",11,7,"kalt","Wind","Trocken",FALSE,FALSE,FALSE
"1178",1178,1811224,"2018-11-22",4,"Donnerstag","Herbst",11,8,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1179",1179,1811234,"2018-11-23",4,"Freitag","Herbst",11,8,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1180",1180,1811244,"2018-11-24",4,"Samstag","Herbst",11,8,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1181",1181,1811254,"2018-11-25",4,"Sonntag","Herbst",11,8,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1182",1182,1811264,"2018-11-26",4,"Montag","Herbst",11,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1183",1183,1811274,"2018-11-27",4,"Dienstag","Herbst",11,8,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1184",1184,1811284,"2018-11-28",4,"Mittwoch","Herbst",11,3,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1185",1185,1811294,"2018-11-29",4,"Donnerstag","Herbst",11,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1186",1186,1811304,"2018-11-30",4,"Freitag","Herbst",11,5,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1187",1187,1812014,"2018-12-01",4,"Samstag","Winter",12,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1188",1188,1812024,"2018-12-02",4,"Sonntag","Winter",12,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1189",1189,1812034,"2018-12-03",4,"Montag","Winter",12,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1190",1190,1812044,"2018-12-04",4,"Dienstag","Winter",12,1,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1191",1191,1812054,"2018-12-05",4,"Mittwoch","Winter",12,1,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1192",1192,1812064,"2018-12-06",4,"Donnerstag","Winter",12,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1193",1193,1812074,"2018-12-07",4,"Freitag","Winter",12,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1194",1194,1812084,"2018-12-08",4,"Samstag","Winter",12,8,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1195",1195,1812094,"2018-12-09",4,"Sonntag","Winter",12,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1196",1196,1812104,"2018-12-10",4,"Montag","Winter",12,5,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1197",1197,1812114,"2018-12-11",4,"Dienstag","Winter",12,6,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1198",1198,1812124,"2018-12-12",4,"Mittwoch","Winter",12,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1199",1199,1812134,"2018-12-13",4,"Donnerstag","Winter",12,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1200",1200,1812144,"2018-12-14",4,"Freitag","Winter",12,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1201",1201,1812154,"2018-12-15",4,"Samstag","Winter",12,7,"eisig","Brise","Trocken",FALSE,FALSE,FALSE
"1202",1202,1812164,"2018-12-16",4,"Sonntag","Winter",12,7,"eisig","Brise","Trocken",FALSE,FALSE,FALSE
"1203",1203,1812174,"2018-12-17",4,"Montag","Winter",12,8,"eisig","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1204",1204,1812184,"2018-12-18",4,"Dienstag","Winter",12,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1205",1205,1812194,"2018-12-19",4,"Mittwoch","Winter",12,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1206",1206,1812204,"2018-12-20",4,"Donnerstag","Winter",12,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1207",1207,1812214,"2018-12-21",4,"Freitag","Winter",12,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,TRUE
"1208",1208,1812224,"2018-12-22",4,"Samstag","Winter",12,8,"kalt","Brise","RegenGewitter",FALSE,FALSE,TRUE
"1209",1209,1812234,"2018-12-23",4,"Sonntag","Winter",12,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,TRUE
"1210",1210,1812244,"2018-12-24",4,"Montag","Winter",12,7,"kalt","Brise","RegenGewitter",FALSE,TRUE,TRUE
"1211",1211,1812274,"2018-12-27",4,"Donnerstag","Winter",12,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,TRUE
"1212",1212,1812284,"2018-12-28",4,"Freitag","Winter",12,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,TRUE
"1213",1213,1812294,"2018-12-29",4,"Samstag","Winter",12,8,"kalt","Brise","RegenGewitter",FALSE,FALSE,TRUE
"1214",1214,1812304,"2018-12-30",4,"Sonntag","Winter",12,2,"kalt","Wind","Trocken",FALSE,FALSE,TRUE
"1215",1215,1901024,"2019-01-02",4,"Mittwoch","Winter",1,0,"kalt","Wind","Trocken",FALSE,FALSE,TRUE
"1216",1216,1901034,"2019-01-03",4,"Donnerstag","Winter",1,2,"eisig","Brise","RegenGewitter",FALSE,FALSE,TRUE
"1217",1217,1901044,"2019-01-04",4,"Freitag","Winter",1,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,TRUE
"1218",1218,1901054,"2019-01-05",4,"Samstag","Winter",1,5,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1219",1219,1901064,"2019-01-06",4,"Sonntag","Winter",1,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1220",1220,1901074,"2019-01-07",4,"Montag","Winter",1,8,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1221",1221,1901084,"2019-01-08",4,"Dienstag","Winter",1,6,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1222",1222,1901094,"2019-01-09",4,"Mittwoch","Winter",1,7,"kalt","Sturm","Trocken",FALSE,FALSE,FALSE
"1223",1223,1901104,"2019-01-10",4,"Donnerstag","Winter",1,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1224",1224,1901114,"2019-01-11",4,"Freitag","Winter",1,6,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1225",1225,1901124,"2019-01-12",4,"Samstag","Winter",1,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1226",1226,1901134,"2019-01-13",4,"Sonntag","Winter",1,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1227",1227,1901144,"2019-01-14",4,"Montag","Winter",1,2,"kalt","Wind","Trocken",FALSE,FALSE,FALSE
"1228",1228,1901154,"2019-01-15",4,"Dienstag","Winter",1,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1229",1229,1901164,"2019-01-16",4,"Mittwoch","Winter",1,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1230",1230,1901174,"2019-01-17",4,"Donnerstag","Winter",1,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1231",1231,1901184,"2019-01-18",4,"Freitag","Winter",1,1,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1232",1232,1901194,"2019-01-19",4,"Samstag","Winter",1,2,"eisig","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1233",1233,1901204,"2019-01-20",4,"Sonntag","Winter",1,1,"eisig","Brise","Trocken",FALSE,FALSE,FALSE
"1234",1234,1901214,"2019-01-21",4,"Montag","Winter",1,6,"eisig","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1235",1235,1901224,"2019-01-22",4,"Dienstag","Winter",1,5,"eisig","Brise","Trocken",FALSE,FALSE,FALSE
"1236",1236,1901234,"2019-01-23",4,"Mittwoch","Winter",1,4,"eisig","Brise","Trocken",FALSE,FALSE,FALSE
"1237",1237,1901244,"2019-01-24",4,"Donnerstag","Winter",1,8,"eisig","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1238",1238,1901254,"2019-01-25",4,"Freitag","Winter",1,8,"eisig","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1239",1239,1901264,"2019-01-26",4,"Samstag","Winter",1,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1240",1240,1901274,"2019-01-27",4,"Sonntag","Winter",1,8,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1241",1241,1901284,"2019-01-28",4,"Montag","Winter",1,8,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1242",1242,1901294,"2019-01-29",4,"Dienstag","Winter",1,6,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1243",1243,1901304,"2019-01-30",4,"Mittwoch","Winter",1,5,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1244",1244,1901314,"2019-01-31",4,"Donnerstag","Winter",1,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1245",1245,1902014,"2019-02-01",4,"Freitag","Winter",2,7,"eisig","Wind","Trocken",FALSE,FALSE,FALSE
"1246",1246,1902024,"2019-02-02",4,"Samstag","Winter",2,8,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1247",1247,1902034,"2019-02-03",4,"Sonntag","Winter",2,1,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1248",1248,1902044,"2019-02-04",4,"Montag","Winter",2,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1249",1249,1902054,"2019-02-05",4,"Dienstag","Winter",2,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1250",1250,1902064,"2019-02-06",4,"Mittwoch","Winter",2,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1251",1251,1902074,"2019-02-07",4,"Donnerstag","Winter",2,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1252",1252,1902084,"2019-02-08",4,"Freitag","Winter",2,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1253",1253,1902094,"2019-02-09",4,"Samstag","Winter",2,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1254",1254,1902104,"2019-02-10",4,"Sonntag","Winter",2,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1255",1255,1902114,"2019-02-11",4,"Montag","Winter",2,2,"kalt","Wind","Trocken",FALSE,FALSE,FALSE
"1256",1256,1902124,"2019-02-12",4,"Dienstag","Winter",2,4,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1257",1257,1902134,"2019-02-13",4,"Mittwoch","Winter",2,8,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1258",1258,1902144,"2019-02-14",4,"Donnerstag","Winter",2,3,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1259",1259,1902154,"2019-02-15",4,"Freitag","Winter",2,0,"moderat","Brise","Trocken",FALSE,FALSE,FALSE
"1260",1260,1902164,"2019-02-16",4,"Samstag","Winter",2,0,"kalt","Wind","Trocken",FALSE,FALSE,FALSE
"1261",1261,1902174,"2019-02-17",4,"Sonntag","Winter",2,3,"moderat","Brise","Trocken",FALSE,FALSE,FALSE
"1262",1262,1902184,"2019-02-18",4,"Montag","Winter",2,0,"moderat","Brise","Trocken",FALSE,FALSE,FALSE
"1263",1263,1902194,"2019-02-19",4,"Dienstag","Winter",2,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1264",1264,1902204,"2019-02-20",4,"Mittwoch","Winter",2,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1265",1265,1902214,"2019-02-21",4,"Donnerstag","Winter",2,8,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1266",1266,1902224,"2019-02-22",4,"Freitag","Winter",2,4,"kalt","Wind","Trocken",FALSE,FALSE,FALSE
"1267",1267,1902234,"2019-02-23",4,"Samstag","Winter",2,6,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1268",1268,1902244,"2019-02-24",4,"Sonntag","Winter",2,0,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1269",1269,1902254,"2019-02-25",4,"Montag","Winter",2,0,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1270",1270,1902264,"2019-02-26",4,"Dienstag","Winter",2,0,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1271",1271,1902274,"2019-02-27",4,"Mittwoch","Winter",2,1,"moderat","Brise","Trocken",FALSE,FALSE,FALSE
"1272",1272,1902284,"2019-02-28",4,"Donnerstag","Winter",2,5,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1273",1273,1903014,"2019-03-01",4,"Freitag","Frueling",3,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1274",1274,1903024,"2019-03-02",4,"Samstag","Frueling",3,7,"kalt","Brise","Trocken",FALSE,FALSE,FALSE
"1275",1275,1903034,"2019-03-03",4,"Sonntag","Frueling",3,6,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1276",1276,1903044,"2019-03-04",4,"Montag","Frueling",3,6,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1277",1277,1903054,"2019-03-05",4,"Dienstag","Frueling",3,5,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1278",1278,1903064,"2019-03-06",4,"Mittwoch","Frueling",3,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1279",1279,1903074,"2019-03-07",4,"Donnerstag","Frueling",3,6,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1280",1280,1903084,"2019-03-08",4,"Freitag","Frueling",3,5,"kalt","Sturm","RegenGewitter",FALSE,FALSE,FALSE
"1281",1281,1903094,"2019-03-09",4,"Samstag","Frueling",3,6,"kalt","Sturm","RegenGewitter",FALSE,FALSE,FALSE
"1282",1282,1903104,"2019-03-10",4,"Sonntag","Frueling",3,6,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1283",1283,1903114,"2019-03-11",4,"Montag","Frueling",3,5,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1284",1284,1903124,"2019-03-12",4,"Dienstag","Frueling",3,6,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1285",1285,1903134,"2019-03-13",4,"Mittwoch","Frueling",3,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1286",1286,1903144,"2019-03-14",4,"Donnerstag","Frueling",3,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1287",1287,1903154,"2019-03-15",4,"Freitag","Frueling",3,7,"kalt","Sturm","RegenGewitter",FALSE,FALSE,FALSE
"1288",1288,1903164,"2019-03-16",4,"Samstag","Frueling",3,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1289",1289,1903174,"2019-03-17",4,"Sonntag","Frueling",3,5,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1290",1290,1903184,"2019-03-18",4,"Montag","Frueling",3,5,"kalt","Sturm","RegenGewitter",FALSE,FALSE,FALSE
"1291",1291,1903194,"2019-03-19",4,"Dienstag","Frueling",3,3,"kalt","Wind","Trocken",FALSE,FALSE,FALSE
"1292",1292,1903214,"2019-03-21",4,"Donnerstag","Frueling",3,8,"kalt","Wind","Trocken",FALSE,FALSE,FALSE
"1293",1293,1903224,"2019-03-22",4,"Freitag","Frueling",3,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1294",1294,1903234,"2019-03-23",4,"Samstag","Frueling",3,6,"kalt","Wind","Trocken",FALSE,FALSE,FALSE
"1295",1295,1903244,"2019-03-24",4,"Sonntag","Frueling",3,4,"kalt","Wind","Trocken",FALSE,FALSE,FALSE
"1296",1296,1903254,"2019-03-25",4,"Montag","Frueling",3,4,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1297",1297,1903264,"2019-03-26",4,"Dienstag","Frueling",3,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1298",1298,1903274,"2019-03-27",4,"Mittwoch","Frueling",3,8,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1299",1299,1903284,"2019-03-28",4,"Donnerstag","Frueling",3,8,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1300",1300,1903294,"2019-03-29",4,"Freitag","Frueling",3,5,"moderat","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1301",1301,1903304,"2019-03-30",4,"Samstag","Frueling",3,1,"moderat","Wind","Trocken",FALSE,FALSE,FALSE
"1302",1302,1903314,"2019-03-31",4,"Sonntag","Frueling",3,0,"kalt","Wind","Trocken",FALSE,FALSE,FALSE
"1303",1303,1904014,"2019-04-01",4,"Montag","Frueling",4,0,"kalt","Wind","Trocken",FALSE,FALSE,FALSE
"1304",1304,1904024,"2019-04-02",4,"Dienstag","Frueling",4,0,"moderat","Brise","Trocken",FALSE,FALSE,FALSE
"1305",1305,1904044,"2019-04-04",4,"Donnerstag","Frueling",4,8,"kalt","Brise","RegenGewitter",FALSE,FALSE,TRUE
"1306",1306,1904054,"2019-04-05",4,"Freitag","Frueling",4,2,"moderat","Brise","Trocken",FALSE,FALSE,TRUE
"1307",1307,1904064,"2019-04-06",4,"Samstag","Frueling",4,0,"moderat","Brise","Trocken",FALSE,FALSE,TRUE
"1308",1308,1904074,"2019-04-07",4,"Sonntag","Frueling",4,0,"moderat","Brise","Trocken",FALSE,FALSE,TRUE
"1309",1309,1904084,"2019-04-08",4,"Montag","Frueling",4,1,"kalt","Wind","Trocken",FALSE,FALSE,TRUE
"1310",1310,1904094,"2019-04-09",4,"Dienstag","Frueling",4,1,"kalt","Wind","Trocken",FALSE,FALSE,TRUE
"1311",1311,1904104,"2019-04-10",4,"Mittwoch","Frueling",4,0,"kalt","Wind","Trocken",FALSE,FALSE,TRUE
"1312",1312,1904114,"2019-04-11",4,"Donnerstag","Frueling",4,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,TRUE
"1313",1313,1904124,"2019-04-12",4,"Freitag","Frueling",4,5,"kalt","Wind","RegenGewitter",FALSE,FALSE,TRUE
"1314",1314,1904134,"2019-04-13",4,"Samstag","Frueling",4,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,TRUE
"1315",1315,1904144,"2019-04-14",4,"Sonntag","Frueling",4,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,TRUE
"1316",1316,1904154,"2019-04-15",4,"Montag","Frueling",4,2,"kalt","Wind","Trocken",FALSE,FALSE,TRUE
"1317",1317,1904164,"2019-04-16",4,"Dienstag","Frueling",4,0,"kalt","Wind","Trocken",FALSE,FALSE,TRUE
"1318",1318,1904174,"2019-04-17",4,"Mittwoch","Frueling",4,0,"moderat","Wind","Trocken",FALSE,FALSE,TRUE
"1319",1319,1904184,"2019-04-18",4,"Donnerstag","Frueling",4,0,"moderat","Wind","Trocken",FALSE,FALSE,TRUE
"1320",1320,1904204,"2019-04-20",4,"Samstag","Frueling",4,0,"moderat","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1321",1321,1904214,"2019-04-21",4,"Sonntag","Frueling",4,0,"moderat","Brise","RegenGewitter",FALSE,TRUE,FALSE
"1322",1322,1904224,"2019-04-22",4,"Montag","Frueling",4,0,"moderat","Wind","Trocken",FALSE,TRUE,FALSE
"1323",1323,1904234,"2019-04-23",4,"Dienstag","Frueling",4,0,"moderat","Wind","Trocken",FALSE,FALSE,FALSE
"1324",1324,1904244,"2019-04-24",4,"Mittwoch","Frueling",4,2,"moderat","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1325",1325,1904254,"2019-04-25",4,"Donnerstag","Frueling",4,0,"moderat","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1326",1326,1904264,"2019-04-26",4,"Freitag","Frueling",4,7,"moderat","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1327",1327,1904274,"2019-04-27",4,"Samstag","Frueling",4,5,"moderat","Wind","Trocken",FALSE,FALSE,FALSE
"1328",1328,1904284,"2019-04-28",4,"Sonntag","Frueling",4,7,"kalt","Brise","RegenGewitter",FALSE,FALSE,FALSE
"1329",1329,1904294,"2019-04-29",4,"Montag","Frueling",4,3,"moderat","Wind","Trocken",FALSE,FALSE,FALSE
"1330",1330,1904304,"2019-04-30",4,"Dienstag","Frueling",4,6,"moderat","Wind","Trocken",FALSE,FALSE,FALSE
"1331",1331,1905024,"2019-05-02",4,"Donnerstag","Frueling",5,7,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1332",1332,1905034,"2019-05-03",4,"Freitag","Frueling",5,6,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1333",1333,1905044,"2019-05-04",4,"Samstag","Frueling",5,5,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1334",1334,1905054,"2019-05-05",4,"Sonntag","Frueling",5,5,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
"1335",1335,1905064,"2019-05-06",4,"Montag","Frueling",5,3,"kalt","Wind","RegenGewitter",FALSE,FALSE,FALSE
